wpc_extenditem_sid,class,remark01,remark02,remark03,remark04,remark05,remark06,remark07,remark08,remark09,remark10,userid,updatetime,tag,
	201311120957237264,	JCODE,	HD1,	AOST,	,	0.0000,	0,	Fixed disable dut,	END-REPAIR,	,	,	,	EES01,	2013/11/12 09:57:51,	1,
	201311120958037656,	JCODE,	HD2,	AOST,	,	0.0000,	0,	Retest disable dut,	END-REPAIR,	,	,	,	EES01,	2013/11/12 09:58:29,	1,
	201311120958448039,	JCODE,	HD3,	AOST,	,	0.0000,	0,	Disable dut caused by program or customer request,	END-REPAIR,	,	,	,	EES01,	2013/11/12 09:59:17,	1,
	201311120959308383,	JCODE,	HSY,	AOST,	,	0.0000,	0,	Handler:System was abnormal,	END-REPAIR,	,	,	,	EES01,	2013/11/12 09:59:51,	1,
	201311121000028715,	JCODE,	ICD,	AOST,	,	0.0000,	0,	Double Device,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:00:17,	1,
	201311121000339178,	JCODE,	OP1,	AOST,	,	0.0000,	0,	Operator mishandling issue,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:01:00,	1,
	201311121001219656,	JCODE,	OP3,	AOST,	,	0.0000,	0,	Material issue,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:01:39,	1,
	201311121001540050,	JCODE,	PRG,	AOST,	,	0.0000,	0,	Testing Program issue,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:02:12,	1,
	201311121002300310,	JCODE,	RPF,	AOST,	,	0.0000,	0,	Tester PM or FMRA board was fail,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:02:48,	1,
	201311121003020535,	JCODE,	LDD,	AOST,	,	0.0000,	0,	Handler:Loader unit was abnormal,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:03:20,	1,
	201311121003330683,	JCODE,	ULD,	AOST,	,	0.0000,	0,	Handler:Unloader unit was abnormal,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:03:49,	1,
	201311121004010876,	JCODE,	TRD,	AOST,	,	0.0000,	0,	Handler:Transfer arm unit was abnormal,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:04:39,	1,
	201311121004501368,	JCODE,	HOD,	AOST,	,	0.0000,	0,	Handler:Other parts were broken,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:05:06,	1,
	201311121005191593,	JCODE,	HTM,	AOST,	,	0.0000,	0,	Handler:Temperature alarm issue,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:05:38,	1,
	201311121005501978,	JCODE,	TED,	AOST,	,	0.0000,	0,	Tester was abnormal,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:06:05,	1,
	201311121006322321,	JCODE,	HFD,	AOST,	,	0.0000,	0,	Hi-Fix was abnormal,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:06:51,	1,
	201311121007012616,	JCODE,	CKD,	AOST,	,	0.0000,	0,	Change kit was abnormal,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:07:16,	1,
	201311121007252921,	JCODE,	ITM,	AOST,	,	0.0000,	0,	Tester workstation/server/printer was abnormal,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:07:40,	1,
	201311121007503143,	JCODE,	EXM,	AOST,	,	0.0000,	0,	Modify or transfer machine,	END-REPAIR,	,	,	,	EES01,	2013/11/12 10:08:08,	1,
	201412021618005368,	JCODE,	EI,	AOST,	,	0.0000,	0,	EE inspection,	BGN-SETUP,	,	,	,	S6496,	2014/12/02 16:18:24,	1,
	202101061802424448,	JCODE,	MSP,	AOST,	,	0.0,	5,	Miss Package,	END-REPAIR,	,	,	,	25205,	2021/01/06 18:03:13,	1,
	202101271045555584,	JCODE,	EE,	AOST,	,	0.0,	5,	Borrow Machine,	END-REPAIR,	,	,	,	25205,	2021/01/27 10:46:21,	1,
	200812021354578836,	JCODE,	SP,	BMC,	0.0000,	2.0000,	0.0000,	SEMI-ANNUALLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:57,	3,
	202103260941216208,	JCODE,	QP,	BMP,	,	0.0,	5,	quarterly PM,	BGN-PM,	,	,	,	25205,	2021/03/26 09:42:46,	1,
	201709111631246805,	JCODE,	IP,	BMP,	,	0.0,	0,	Inspect Product,	END-REPAIR,	,	,	,	13898,	2017/09/11 16:31:42,	1,
	202012251120189031,	JCODE,	AP,	BMP,	,	10.0,	0,	ANNUALLY PM,	BGN-PM,	,	,	,	25205,	2020/12/25 11:20:58,	1,
	202012251121039655,	JCODE,	SP,	BMP,	,	8.0,	0,	SEMI-ANNUALLY PM,	BGN-PM,	,	,	,	25205,	2020/12/25 11:21:45,	1126568008,
	202101251136222587,	JCODE,	MP,	BMP,	,	0.0,	5,	MONTHLY PM,	BGN-PM,	,	,	,	25205,	2021/01/25 11:36:56,	1,
	200812021354337787,	JCODE,	BT,	BP,	0.0000,	0.0000,	0.0000,	Buffer Track,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:33,	3,
	201301141055163523,	JCODE,	ASC,	BP,	,	1.5,	5,	AP401 set up,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:52:22,	226993158,
	200812021354337793,	JCODE,	BU,	BP,	0.0000,	0.0000,	0.0000,	Belt Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:33,	3,
	200812021354337794,	JCODE,	BWB,	BP,	0.0000,	0.0000,	0.0000,	Ball Wip Belt&Motor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:33,	3,
	200812021354337795,	JCODE,	BWC,	BP,	0.0000,	0.0000,	0.0000,	Ball Wip Cylinder,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:33,	3,
	200812021354337796,	JCODE,	BWS,	BP,	0.0000,	0.0000,	0.0000,	Ball Wip Sensor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:33,	3,
	200812021354337797,	JCODE,	BWT,	BP,	0.0000,	0.0000,	0.0000,	Ball Wip Track,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:33,	3,
	200812021354337798,	JCODE,	BWX,	BP,	0.0000,	0.0000,	0.0000,	Ball Wip X-axis,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:33,	3,
	200812021354337799,	JCODE,	BWY,	BP,	0.0000,	0.0000,	0.0000,	Ball Wip Y-axis,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:33,	3,
	200812021354337800,	JCODE,	BWZ,	BP,	0.0000,	0.0000,	0.0000,	Ball Wip Z-axis,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:33,	3,
	200812021354347823,	JCODE,	CB,	BP,	0.0000,	0.1600,	5,	Clean Ball,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:52:27,	226993181,
	200812021354347833,	JCODE,	CBU,	BP,	0.0000,	0.0000,	0.0000,	Current Breaker Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:34,	3,
	201301141056474347,	JCODE,	ACR,	BP,	,	1.0000,	5,	AP401 change reflow recipe,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:52:45,	226993310,
	200812021354357879,	JCODE,	CFT,	BP,	0.0000,	1.0000,	5,	Clean Flux Tool,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:52:49,	226993335,
	200812021354357887,	JCODE,	CK,	BP,	0.0000,	0.2833,	5,	Change Kit,	BGN-SETUP,	,	,	,	EES01,	2014/02/12 11:08:55,	307165562,
	200812021354398029,	JCODE,	DC,	BP,	0.0000,	0.25,	5,	Double Confirm,	BGN-SETUP,	,	,	,	EES01,	2013/10/31 10:35:55,	279243319,
	200812021354408079,	JCODE,	ESU,	BP,	0.0000,	0.0000,	0.0000,	Encoder Sensor Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:40,	3,
	200812021354418125,	JCODE,	FPT,	BP,	0.0000,	0.0000,	0.0000,	Flux Pin Tool,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:41,	3,
	200812021354418145,	JCODE,	FTB,	BP,	0.0000,	0.0000,	0.0000,	Flux Tray Belt&Motor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:41,	3,
	200812021354418146,	JCODE,	FTC,	BP,	0.0000,	0.0000,	0.0000,	Flux Tray Cylinder,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:41,	3,
	200812021354418147,	JCODE,	FTS,	BP,	0.0000,	0.0000,	0.0000,	Flux Tray Sensor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:41,	3,
	200812021354418150,	JCODE,	FWB,	BP,	0.0000,	0.0000,	0.0000,	Flux Wip Belt&Motor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:41,	3,
	200812021354418151,	JCODE,	FWC,	BP,	0.0000,	0.0000,	0.0000,	Flux Wip Cylinder,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:41,	3,
	200812021354418152,	JCODE,	FWS,	BP,	0.0000,	0.0000,	0.0000,	Flux Wip Sensor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:41,	3,
	200812021354428153,	JCODE,	FWT,	BP,	0.0000,	0.0000,	0.0000,	Flux Wip Track,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:42,	3,
	200812021354428154,	JCODE,	FWX,	BP,	0.0000,	0.0000,	0.0000,	Flux Wip X-axis,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:42,	3,
	200812021354428155,	JCODE,	FWY,	BP,	0.0000,	0.0000,	0.0000,	Flux Wip Y-axis,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:42,	3,
	200812021354428156,	JCODE,	FWZ,	BP,	0.0000,	0.0000,	0.0000,	Flux Wip Z-axis,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:42,	3,
	200812021354438199,	JCODE,	HU,	BP,	0.0000,	0.0000,	0.0000,	Heater Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:43,	3,
	200812021354438212,	JCODE,	ICB,	BP,	0.0000,	0.0000,	0.0000,	Input Cvy Belt&Motor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:43,	3,
	200812021354438214,	JCODE,	ICC,	BP,	0.0000,	0.0000,	0.0000,	Input Cvy Cylinder,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:43,	3,
	200812021354438215,	JCODE,	ICS,	BP,	0.0000,	0.0000,	0.0000,	Input Cvy Sensor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:43,	3,
	200812021354438216,	JCODE,	ICT,	BP,	0.0000,	0.0000,	0.0000,	Input Cvy Track,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:43,	3,
	200812021354438232,	JCODE,	ISU,	BP,	0.0000,	0.0000,	0.0000,	Input Sensor Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:43,	3,
	200812021354448240,	JCODE,	IU,	BP,	0.0000,	0.0000,	0.0000,	Inspection Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:44,	3,
	200812021354448241,	JCODE,	IWB,	BP,	0.0000,	0.0000,	0.0000,	Inspect Wip Belt&Motor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:44,	3,
	200812021354448242,	JCODE,	IWC,	BP,	0.0000,	0.0000,	0.0000,	Inspect Wip Cylinder,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:44,	3,
	200812021354448243,	JCODE,	IWS,	BP,	0.0000,	0.0000,	0.0000,	Inspect Wip Sensor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:44,	3,
	200812021354448270,	JCODE,	LCU,	BP,	0.0000,	0.0000,	0.0000,	Load Cylinder Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:44,	3,
	200812021354458321,	JCODE,	LMI,	BP,	0.0000,	0.0000,	0.0000,	Load Magazine In,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354458322,	JCODE,	LMO,	BP,	0.0000,	0.0000,	0.0000,	Load Magazine Out,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354468335,	JCODE,	LPU,	BP,	0.0000,	0.0000,	0.0000,	Load Push Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:46,	3,
	200812021354468364,	JCODE,	LU,	BP,	0.0000,	0.0000,	0.0000,	Laser Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:46,	3,
	200812021354478379,	JCODE,	MBC,	BP,	0.0000,	0.0000,	0.0000,	Miss Ball Cause,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:47,	3,
	200812021354478380,	JCODE,	MBM,	BP,	0.0000,	0.0000,	5,	Manual Ball Mount,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:53:11,	226993435,
	200812021354488412,	JCODE,	MP,	BP,	0.0000,	7.0000,	0.0000,	Monthly PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:48,	3,
	200812021354498457,	JCODE,	MU,	BP,	0.0000,	0.0000,	0.0000,	Motor Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:49,	3,
	200812021354498473,	JCODE,	OC,	BP,	0.0000,	0.0000,	0.0000,	Operater Cause,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:49,	3,
	201301141057324739,	JCODE,	ASI,	BP,	,	1.0000,	5,	AP401 setting inspection recipe,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:53:21,	226993464,
	201301141057574890,	JCODE,	ATM,	BP,	,	0.5,	0,	AP401 temperature measure,	BGN-SETUP,	,	,	,	EES01,	2013/01/14 10:58:12,	1,
	201301141100336155,	JCODE,	ALC,	BP,	,	0.0000,	0,	AP401 loader cassette moving,	END-REPAIR,	,	,	,	EES01,	2013/01/14 11:00:55,	1,
	200812021354518553,	JCODE,	PD,	BP,	0.0000,	0.0000,	0.0000,	Press Damage,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:51,	3,
	200812021354528610,	JCODE,	PS,	BP,	0.0000,	0.0000,	0.0000,	Power Supply,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:52,	3,
	200812021354538632,	JCODE,	PU,	BP,	0.0000,	0.0000,	0.0000,	PLC Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354538639,	JCODE,	PVU,	BP,	0.0000,	0.0000,	0.0000,	Pipe Valve Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354538655,	JCODE,	QP,	BP,	0.0000,	10.0000,	0.0000,	Quarterly PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354548695,	JCODE,	RB,	BP,	0.0000,	0.0000,	0.0000,	Reject Belt&Motor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:54,	3,
	200812021354548706,	JCODE,	RBT,	BP,	0.0000,	1.0000,	5,	Replacement Belt,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:53:27,	226993477,
	200812021354558709,	JCODE,	RC,	BP,	0.0000,	0.0000,	0.0000,	Reject Cylinder,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:55,	3,
	200812021354558748,	JCODE,	RS,	BP,	0.0000,	0.0000,	0.0000,	Reject Sensor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:55,	3,
	200812021354568764,	JCODE,	RU,	BP,	0.0000,	0.0000,	0.0000,	RIO Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:56,	3,
	200812021354568766,	JCODE,	RUT,	BP,	0.0000,	0.0000,	0.0000,	Relay Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:56,	3,
	200812021354568770,	JCODE,	RW,	BP,	0.0000,	1.0000,	5,	Replacement water,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:51:52,	226993023,
	200812021354568787,	JCODE,	SBM,	BP,	0.0000,	0.0000,	0,	Shuttle Belt&Motor,	END-REPAIR,	,	,	,	EES01,	2013/01/23 13:41:11,	201549327,
	200812021354568789,	JCODE,	SBC,	BP,	0.0000,	0.0000,	0.0000,	Stuck Ball Cause,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:56,	3,
	200812021354568792,	JCODE,	SC,	BP,	0.0000,	0.0000,	0.0000,	Shuttle Cylinder,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:56,	3,
	200812021354588857,	JCODE,	SS,	BP,	0.0000,	0.0000,	0.0000,	Shuttle Sensor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:58,	3,
	200812021354598863,	JCODE,	ST,	BP,	0.0000,	0.0000,	0.0000,	Shuttle Track,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:59,	3,
	200812021355029003,	JCODE,	UB,	BP,	0.0000,	0.0000,	0.0000,	Unload Belt&Motor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355029011,	JCODE,	UCU,	BP,	0.0000,	0.0000,	0.0000,	Unload Cylinder Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355039041,	JCODE,	UMI,	BP,	0.0000,	0.0000,	0.0000,	Unload Magazine In,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039042,	JCODE,	UMO,	BP,	0.0000,	0.0000,	0.0000,	Unload Magazine Out,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039067,	JCODE,	UU,	BP,	0.0000,	0.0000,	0.0000,	UPS Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021354317704,	JCODE,	AS,	BP,	0.0000,	0.0000,	0.0000,	Adept System,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:31,	3,
	200812021354317722,	JCODE,	BB,	BP,	0.0000,	0.0000,	0.0000,	Buffer Belt&Motor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:31,	3,
	200812021354317724,	JCODE,	BBB,	BP,	0.0000,	0.0000,	0.0000,	Ball Bin Belt&Motor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:31,	3,
	200812021354317725,	JCODE,	BBC,	BP,	0.0000,	0.0000,	0.0000,	Ball Bin Cylinder,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:31,	3,
	200812021354327728,	JCODE,	BBS,	BP,	0.0000,	0.0000,	0.0000,	Ball Bin Sensor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:32,	3,
	200812021354327730,	JCODE,	BCC,	BP,	0.0000,	0.0000,	0.0000,	Buffer Cylinder,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:32,	3,
	200812021354327765,	JCODE,	BS,	BP,	0.0000,	0.0000,	0.0000,	Buffer Sensor,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:32,	3,
	200812021354327767,	JCODE,	BSB,	BP,	0.0000,	0.0000,	0.0000,	Flux ans Ball Place Position,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:32,	3,
	200812021355069120,	JCODE,	VU,	BP,	0.0000,	0.0000,	0.0000,	Vision Unit,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:06,	3,
	200812021355079164,	JCODE,	WP,	BP,	0.0000,	4.0000,	0.0000,	Weekly PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:55:07,	3,
	200911261439025590,	JCODE,	PQP,	BP,	,	0.0000,	0,	Process Quality Problem,	END-REPAIR,	,	,	,	EES01,	2009/11/26 14:40:24,	1,
	200912241536499716,	JCODE,	SB,	BP,	,	0.0000,	9,	Shove Ball,	BGN-SETUP,	,	,	,	EES01,	2013/01/23 13:41:57,	201549536,
	201103041637000274,	JCODE,	PMB,	BP,	,	0.0000,	0,	(產品缺球)Product miss ball,	END-REPAIR,	,	,	,	EES01,	2011/03/04 16:37:50,	1,
	202102171327428120,	JCODE,	MM,	BP,	,	0.0,	5,	Move Machine,	END-REPAIR,	,	,	,	25205,	2021/02/17 13:27:57,	1,
	201104070947244135,	JCODE,	TM,	BP,	,	0.0000,	9,	Temperature Measure,	BGN-SETUP,	,	,	,	EES01,	2011/12/06 09:33:03,	105285059,
	201112230928022139,	JCODE,	CNF,	BP,	,	0.0000,	0,	Clean Flux,	BGN-SETUP,	,	,	,	EES01,	2011/12/23 09:57:59,	109040233,
	201109051413106147,	JCODE,	CFL,	BP,	,	0.000,	9,	Change Flux,	BGN-SETUP,	,	,	,	EES01,	2011/09/05 14:14:15,	1,
	201109071020345180,	JCODE,	CBT,	BP,	,	0.16,	5,	Clean Ball Tool,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:51:45,	226992997,
	201206221553139587,	JCODE,	CSC,	BP,	,	0.3333,	0,	Change strip code,	BGN-SETUP,	,	,	,	EES01,	2012/06/22 15:54:31,	1,
	201301141101046422,	JCODE,	ALT,	BP,	,	0.0000,	0,	AP401 loader transfer track,	END-REPAIR,	,	,	,	EES01,	2013/01/14 11:01:20,	1,
	201301141101276620,	JCODE,	AIU,	BP,	,	0.0000,	0,	AP401 inspection unit,	END-REPAIR,	,	,	,	EES01,	2013/01/14 11:01:39,	1,
	201301141101456700,	JCODE,	ARH,	BP,	,	0.0000,	0,	AP401 reflow heater unit,	END-REPAIR,	,	,	,	EES01,	2013/01/14 11:01:57,	1,
	201301141102086955,	JCODE,	ARC,	BP,	,	0.0000,	0,	AP401 reflow conveyer unit,	END-REPAIR,	,	,	,	EES01,	2013/01/14 11:02:22,	1,
	201301141102287164,	JCODE,	ARG,	BP,	,	0.0000,	0,	AP401 reflow gas unit,	END-REPAIR,	,	,	,	EES01,	2013/01/14 11:02:57,	1,
	201301141103047480,	JCODE,	AUC,	BP,	,	0.0000,	0,	AP401 unloader cassette moving,	END-REPAIR,	,	,	,	EES01,	2013/01/14 11:03:17,	1,
	201301141103267667,	JCODE,	AUT,	BP,	,	0.0000,	0,	AP401 unloader transfer track,	END-REPAIR,	,	,	,	EES01,	2013/01/14 11:03:38,	1,
	201301141103457847,	JCODE,	AOY,	BP,	,	0.0000,	0,	AP401 other,	END-REPAIR,	,	,	,	EES01,	2013/01/14 11:03:58,	1,
	201301141112552505,	JCODE,	ASP,	BP,	,	10.0000,	0,	AP401 Semi-annually PM,	BGN-PM,	,	,	,	EES01,	2013/01/14 11:13:56,	199191849,
	201301231342468667,	JCODE,	SP,	BP,	,	0.0000,	0,	SEMI-ANNUALLY PM,	BGN-PM,	,	,	,	EES01,	2013/01/23 13:44:02,	1,
	201311261806187756,	JCODE,	CSB,	BP,	,	0.0000,	9,	Change SB box,	BGN-SETUP,	,	,	,	EES01,	2013/11/26 18:06:42,	1,
	201410071527483733,	JCODE,	TR,	BP,	,	0.0000,	5,	TEACH RECIPE,	BGN-SETUP,	,	,	,	S6496,	2014/10/07 15:28:09,	1,
	201510081047170030,	JCODE,	AP,	BP,	,	10.0000,	0,	ANNUALLY PM,	BGN-PM,	,	,	,	S6496,	2015/10/08 10:50:32,	495104101,
	201709111624010743,	JCODE,	IP,	BP,	,	0.0,	0,	Inspect Product,	END-REPAIR,	,	,	,	13898,	2017/09/11 16:24:27,	1,
	201901280955288484,	JCODE,	DCF,	BP,	,	0.0000,	0,	2D CODE FAIL,	END-REPAIR,	,	,	,	S6496,	2019/01/28 09:56:01,	1,
	201903210934107733,	JCODE,	ENGMBP,	BP,	,	0.25,	5,	ENG FOR MANUAL BALL MOUNT,	BGN-SETUP,	,	,	,	13898,	2019/03/21 09:34:55,	1,
	202002251740402113,	JCODE,	EH,	BP,	,	0.0,	0,	Error handling(異常處理),	BGN-SETUP,	,	,	,	13898,	2020/02/25 17:40:57,	1,
	202002251801148436,	JCODE,	RR,	BP,	,	0.0,	0,	Re-run,	BGN-SETUP,	,	,	,	13898,	2020/02/25 18:01:31,	1,
	202002251803310733,	JCODE,	CPL,	BP,	,	0.0,	9,	Clean Plasma,	BGN-SETUP,	,	,	,	13898,	2020/02/25 18:03:49,	1,
	202101271051052541,	JCODE,	EE,	BP,	,	0.0,	5,	Borrow Machine,	END-REPAIR,	,	,	,	25205,	2021/01/27 10:51:23,	1,
	201801121702563030,	JCODE,	CMC,	CC,	,	4.5,	5,	Change Module with New INK + CTM,	BGN-SETUP,	,	,	,	13898,	2018/01/12 17:03:18,	1,
	201801121703343941,	JCODE,	SMC,	CC,	,	4.0,	5,	Same Module with New INK + CTM,	BGN-SETUP,	,	,	,	13898,	2018/01/12 17:03:51,	1,
	201801121704464842,	JCODE,	SICP,	CC,	,	1.0,	5,	Same INK change program,	BGN-SETUP,	,	,	,	13898,	2018/01/12 17:05:07,	1,
	201610140836061898,	JCODE,	CMI,	CC,	,	3.5,	5,	Change Module with New INK,	BGN-SETUP,	,	,	,	S6496,	2016/10/14 08:36:39,	1,
	201610140836482859,	JCODE,	SMI,	CC,	,	3.0,	5,	Same Module with New INK,	BGN-SETUP,	,	,	,	13898,	2018/01/12 17:02:39,	759871116,
	201610140837233387,	JCODE,	CNP,	CC,	,	1.0,	5,	Change/Clean nozzle/pattern,	BGN-SETUP,	,	,	,	13898,	2018/01/12 17:13:42,	759873322,
	201511161428187857,	JCODE,	SP,	CC,	,	6.0000,	5,	SEMI-ANNUALLY PM,	BGN-PM,	,	,	,	S6496,	2015/11/20 11:28:49,	507281987,
	201511161429379159,	JCODE,	QP,	CC,	,	4.0000,	5,	QUARTERLY PM,	BGN-PM,	,	,	,	21327,	2017/01/10 14:14:06,	640360254,
	201511161430430280,	JCODE,	WP,	CC,	,	1.0000,	5,	WEEKLY PM,	BGN-PM,	,	,	,	S6496,	2015/11/20 11:29:00,	507281989,
	201511161432401938,	JCODE,	MP,	CC,	,	2.0000,	5,	MONTHLY PM,	BGN-PM,	,	,	,	S6496,	2015/11/20 11:29:06,	507282027,
	201511161433192484,	JCODE,	AP,	CC,	,	8.0000,	5,	ANNUALLY PM,	BGN-PM,	,	,	,	S6496,	2015/11/20 11:29:13,	507282028,
	201601081435293528,	JCODE,	CDP,	CC,	,	2.0,	5,	Clean coating pump,	BGN-SETUP,	,	,	,	13898,	2016/01/15 16:00:26,	523985815,
	201601081436093895,	JCODE,	CE,	CC,	,	3.0,	5,	Machine Set-up (change device),	BGN-SETUP,	,	,	,	13898,	2016/01/15 16:00:34,	523985834,
	201601081436494345,	JCODE,	PT,	CC,	,	0.5,	5,	Prepare to setup tooling(準備改機tooling),	BGN-SETUP,	,	,	,	13898,	2016/01/15 16:00:45,	523985881,
	201601081437244760,	JCODE,	EC,	CC,	,	0.0,	5,	EE Check,	BGN-SETUP,	,	,	,	13898,	2016/01/15 16:00:54,	523985938,
	201601081437515177,	JCODE,	EI,	CC,	,	0.33,	5,	EE inspection 1 st strip(確認改機後第一枚產品品質,	BGN-SETUP,	,	,	,	13898,	2016/01/15 16:01:05,	523985947,
	201601081438215593,	JCODE,	CSU,	CC,	,	0.5,	9,	Change Paint,	BGN-SETUP,	,	,	,	13898,	2016/01/15 16:01:12,	523986011,
	201601081439056150,	JCODE,	UPH,	CC,	,	0.0,	5,	CHECK PARAMETER FOR UPH,	BGN-SETUP,	,	,	,	13898,	2016/01/15 16:01:20,	523986033,
	201601081439356642,	JCODE,	VS,	CC,	,	0.0000,	5,	VENDOR SERVICE,	BGN-SETUP,	,	,	,	S6496,	2016/10/14 08:39:56,	611126870,
	201601081440147427,	JCODE,	LJLD,	CC,	,	0.0,	5,	Loader transfer error,	END-REPAIR,	,	,	,	13898,	2016/01/15 16:01:36,	523986165,
	201601081440557805,	JCODE,	LJPA,	CC,	,	0.0,	5,	Plasma transfer error,	END-REPAIR,	,	,	,	13898,	2016/01/15 16:01:43,	523986189,
