bom_id,ver,reg_date,item,oper,part_id,qty,tole,reason,supp,remark,
	6A008191  ,	 A,	2021/2/26 上午 12:00:00,	11,	2130,	SUBMATWNV207             ,	1000.000,	0.800,	,	          ,	Flash-BICS4 256Gb:SDP-1層DIE;厚度175um  ,
	6A008190  ,	 D,	2021/3/2 上午 12:00:00,	1,	2052,	1221C20040               ,	6000.000,	10.000,	          ,	          ,	,
	6A008190  ,	 D,	2021/3/2 上午 12:00:00,	2,	2070,	121101916A               ,	1000.000,	0.900,	0.170     ,	          ,	,
	6A008190  ,	 D,	2021/3/2 上午 12:00:00,	3,	2434,	1011TR727A               ,	9.167,	0.600,	          ,	          ,	,
	6A008190  ,	 D,	2021/3/2 上午 12:00:00,	4,	2070,	1071F350L1               ,	0.040,	14.000,	          ,	          ,	,
	6A008190  ,	 D,	2021/3/2 上午 12:00:00,	5,	2130,	1071F76001               ,	1.008,	14.000,	          ,	          ,	2/25改DAF                               ,
	6A008190  ,	 D,	2021/3/2 上午 12:00:00,	6,	2200,	1091A06C41               ,	78.844,	0.150,	96        ,	          ,	,
	6A008190  ,	 D,	2021/3/2 上午 12:00:00,	7,	2300,	1081E770A1               ,	0.297,	4.000,	          ,	          ,	                                        ,
	6A008190  ,	 D,	2021/3/2 上午 12:00:00,	8,	2052,	1101T70525               ,	8.680,	5.000,	          ,	          ,	,
	6A008190  ,	 D,	2021/3/2 上午 12:00:00,	9,	2070,	SUBMATWNV419             ,	1000.000,	0.800,	,	          ,	Controlle-AM2703ENLT200um               ,
	6A008190  ,	 D,	2021/3/2 上午 12:00:00,	10,	2130,	SUBMATWNV199             ,	1000.000,	0.800,	,	          ,	Flash-BICS4;256Gb:SDP;1層DIE;250um      ,
	6A008190  ,	 D,	2021/3/2 上午 12:00:00,	11,	2052,	SUBMATSNV295             ,	1000.000,	0.800,	,	          ,	ANV0086A1065A                           ,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	1,	2052,	1221C20036               ,	3000.000,	10.000,	          ,	          ,	,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	2,	2052,	1221C20037               ,	5000.000,	10.000,	          ,	          ,	,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	3,	2052,	1221R20049               ,	1000.000,	10.000,	          ,	          ,	,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	4,	2070,	121101900A               ,	1000.000,	0.900,	0.170     ,	          ,	,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	5,	2434,	1011TR727A               ,	9.167,	0.600,	          ,	          ,	,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	6,	2070,	1071F350L1               ,	0.043,	14.000,	          ,	          ,	,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	7,	2130,	1071F76004               ,	1.008,	14.000,	          ,	          ,	,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	8,	2200,	1091A06C41               ,	100.128,	0.150,	102       ,	          ,	,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	9,	2300,	1081E770A1               ,	0.297,	4.000,	          ,	          ,	,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	10,	2052,	1101T70525               ,	8.680,	3.500,	          ,	          ,	,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	11,	2070,	SUBMATWNV182             ,	1000.000,	0.800,	,	          ,	20-W8131BA101; 200um                    ,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	12,	2130,	SUBMATWNV348             ,	1000.000,	0.800,	,	          ,	30-T0LA00P264; 250um                    ,
	6A008238  ,	 A,	2021/12/14 上午 12:00:00,	13,	2052,	SUBMATSNV385             ,	1000.000,	0.800,	,	          ,	ANV0086A1096A                           ,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	1,	2052,	1221C20036               ,	4000.000,	10.000,	          ,	          ,	,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	2,	2052,	1221C20037               ,	1000.000,	10.000,	          ,	          ,	,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	3,	2052,	1221C20040               ,	1000.000,	10.000,	          ,	          ,	,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	4,	2052,	1221R20049               ,	1000.000,	10.000,	          ,	          ,	,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	5,	2070,	121102010A               ,	1000.000,	0.900,	0.170     ,	          ,	,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	6,	2434,	1011TR727A               ,	9.167,	0.600,	          ,	          ,	,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	7,	2070,	1071F350L1               ,	0.047,	14.000,	          ,	          ,	,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	8,	2130,	1071F76004               ,	1.136,	14.000,	          ,	          ,	,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	9,	2200,	1091A07C41               ,	103.302,	0.150,	108       ,	          ,	,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	10,	2300,	1081E770A1               ,	0.297,	4.000,	          ,	          ,	,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	11,	2052,	1101T70525               ,	8.680,	3.000,	          ,	          ,	,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	12,	2070,	SUBMATWNV182             ,	1000.000,	0.800,	,	          ,	200um;12 ;F350L1;20-W8131BA101          ,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	13,	2130,	SUBMATWNV358             ,	1000.000,	0.800,	,	          ,	75um;12 ;F76004;30-Z0LA00P001           ,
	6A008143  ,	 B,	2020/9/15 上午 12:00:00,	14,	2052,	SUBMATSNV235             ,	1000.000,	0.800,	,	          ,	ANV0086A1046A                           ,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	1,	2052,	1221C20036               ,	3000.000,	10.000,	          ,	          ,	,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	2,	2052,	1221C20037               ,	5000.000,	10.000,	          ,	          ,	,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	3,	2052,	1221R20049               ,	1000.000,	10.000,	          ,	          ,	,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	4,	2070,	121101900A               ,	1000.000,	0.900,	0.170     ,	          ,	,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	5,	2434,	1011TR727A               ,	9.167,	0.600,	          ,	          ,	,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	6,	2070,	1071F350L1               ,	0.043,	14.000,	          ,	          ,	,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	7,	2130,	1071F76004               ,	1.645,	14.000,	          ,	          ,	,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	8,	2200,	1091A06C41               ,	97.918,	0.150,	102       ,	          ,	,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	9,	2300,	1081E770A1               ,	0.297,	4.000,	          ,	          ,	                                        ,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	10,	2052,	1101T70525               ,	8.680,	3.500,	          ,	          ,	,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	11,	2070,	SUBMATWNV182             ,	1000.000,	0.800,	,	          ,	20-W8131BA101;F350L1                    ,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	12,	2130,	SUBMATWNV052             ,	1000.000,	0.800,	,	          ,	30-P0NA01P039;F76004                    ,
	6A008206  ,	 B,	2021/4/7 上午 12:00:00,	13,	2052,	SUBMATSNV320             ,	1000.000,	0.800,	,	          ,	ANV0086A1077A                           ,
	IA000050  ,	 A,	2018/2/7 上午 12:00:00,	1,	3720,	1011CA246A               ,	0.016,	0.800,	,	          ,	                                        ,
	TV048078  ,	 C,	2019/5/21 上午 12:00:00,	1,	2070,	1071P49001               ,	4.876,	15.000,	,	          ,	20170703007                             ,
	TV048078  ,	 C,	2019/5/21 上午 12:00:00,	2,	2200,	1091A08C41               ,	92.700,	0.150,	59        ,	          ,	,
	TV048078  ,	 C,	2019/5/21 上午 12:00:00,	3,	2300,	108192HF05               ,	0.788,	4.000,	,	          ,	,
	TV048078  ,	 C,	2019/5/21 上午 12:00:00,	4,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	TV048078  ,	 C,	2019/5/21 上午 12:00:00,	5,	2430,	1011TR070A               ,	11.458,	0.600,	,	          ,	,
	TV048078  ,	 C,	2019/5/21 上午 12:00:00,	6,	2070,	120100392A               ,	1000.000,	0.400,	          ,	          ,	,
	IA000096  ,	 A,	2019/10/24 上午 12:00:00,	1,	2021,	1071FC86R3               ,	0.075,	14.000,	,	          ,	,
	IA000096  ,	 A,	2019/10/24 上午 12:00:00,	2,	3720,	1011CA301A               ,	0.008,	0.800,	          ,	          ,	,
	EP078012  ,	 A,	2021/12/16 上午 12:00:00,	1,	2070,	121102340A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EP078012  ,	 A,	2021/12/16 上午 12:00:00,	2,	2430,	1011TR819A               ,	6.875,	0.600,	          ,	          ,	,
	EP078012  ,	 A,	2021/12/16 上午 12:00:00,	3,	2070,	1071P62022               ,	4.004,	15.000,	          ,	          ,	,
	EP078012  ,	 A,	2021/12/16 上午 12:00:00,	4,	2200,	1091A06C21               ,	72.508,	0.150,	92        ,	          ,	,
	EP078012  ,	 A,	2021/12/16 上午 12:00:00,	5,	2300,	1081G77105               ,	0.248,	4.000,	          ,	          ,	,
	EP078012  ,	 A,	2021/12/16 上午 12:00:00,	6,	2410,	1101L73245               ,	78.000,	3.000,	          ,	          ,	,
	IA000038  ,	 C,	2018/5/21 上午 12:00:00,	1,	2021,	1071F28502               ,	0.059,	14.000,	,	          ,	                                        ,
	IA000038  ,	 C,	2018/5/21 上午 12:00:00,	2,	3720,	1011CA255A               ,	0.016,	0.800,	,	          ,	,
	TS054017  ,	 A,	2014/7/7 上午 12:00:00,	1,	2070,	1071P49001               ,	1.057,	15.000,	,	          ,	,
	TS054017  ,	 A,	2014/7/7 上午 12:00:00,	2,	2200,	1091A08T21               ,	86.810,	0.150,	55        ,	          ,	0.8AU 2N                                ,
	TS054017  ,	 A,	2014/7/7 上午 12:00:00,	3,	2300,	108192HF25               ,	0.720,	4.000,	,	          ,	,
	TS054017  ,	 A,	2014/7/7 上午 12:00:00,	4,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	TS054017  ,	 A,	2014/7/7 上午 12:00:00,	5,	2430,	1011TR028A               ,	10.500,	0.600,	,	          ,	,
	TS054017  ,	 A,	2014/7/7 上午 12:00:00,	6,	2070,	120100629A               ,	1000.000,	0.400,	          ,	          ,	CU LF                                   ,
	IA000065  ,	 A,	2018/6/5 上午 12:00:00,	1,	3720,	1011CA270A               ,	0.016,	0.800,	,	          ,	                                        ,
	CA060010  ,	 E,	2019/3/28 上午 12:00:00,	1,	2070,	1071P62001               ,	0.934,	7.000,	,	          ,	                                        ,
	CA060010  ,	 E,	2019/3/28 上午 12:00:00,	2,	2200,	1091A07T41               ,	54.321,	0.150,	72        ,	          ,	0.7AU                                   ,
	CA060010  ,	 E,	2019/3/28 上午 12:00:00,	3,	2300,	108117HF05               ,	0.220,	4.000,	,	          ,	,
	CA060010  ,	 E,	2019/3/28 上午 12:00:00,	4,	2410,	1101L70545               ,	60.000,	3.000,	,	          ,	,
	CA060010  ,	 E,	2019/3/28 上午 12:00:00,	5,	2430,	1011TR093A               ,	4.583,	0.600,	,	          ,	,
	CA060010  ,	 E,	2019/3/28 上午 12:00:00,	6,	2070,	121100737A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	XJ048018  ,	 D,	2020/2/11 上午 12:00:00,	1,	2070,	121100493A               ,	1000.000,	0.900,	0.260     ,	          ,	,
	XJ048018  ,	 D,	2020/2/11 上午 12:00:00,	2,	2200,	1091A09C41               ,	35.000,	0.150,	51        ,	          ,	,
	XJ048018  ,	 D,	2020/2/11 上午 12:00:00,	3,	3200,	1091A09C41               ,	57.650,	0.150,	52        ,	          ,	,
	XJ048018  ,	 D,	2020/2/11 上午 12:00:00,	4,	2300,	1081125002               ,	0.125,	4.000,	,	          ,	,
	XJ048018  ,	 D,	2020/2/11 上午 12:00:00,	5,	2410,	1101L70535               ,	48.000,	3.000,	,	          ,	,
	XJ048018  ,	 D,	2020/2/11 上午 12:00:00,	6,	2430,	1011TR076A               ,	2.292,	0.600,	,	          ,	,
	XJ048018  ,	 D,	2020/2/11 上午 12:00:00,	7,	3130,	SUBMATWIS003             ,	1000.000,	0.800,	,	          ,	TOP-LT8039                              ,
	XJ048018  ,	 D,	2020/2/11 上午 12:00:00,	8,	2130,	SUBMATWCM015             ,	1000.000,	0.800,	,	          ,	MIDDLE-SPACER(DUMMY WAFER);GROSS:1390   ,
	XJ048018  ,	 D,	2020/2/11 上午 12:00:00,	9,	2070,	SUBMATWIS003             ,	1000.000,	0.800,	,	          ,	BOTTOM-LT8039                           ,
	XJ048018  ,	 D,	2020/2/11 上午 12:00:00,	10,	2070,	1071F700J2               ,	1.250,	14.000,	,	          ,	特殊作業指示8 wafer使用12 tape          ,
	XJ048018  ,	 D,	2020/2/11 上午 12:00:00,	11,	2130,	1071F700J2               ,	0.719,	14.000,	,	          ,	特殊作業指示8 wafer使用12 tape          ,
	XJ048018  ,	 D,	2020/2/11 上午 12:00:00,	12,	3130,	1071F700J2               ,	1.250,	14.000,	,	          ,	特殊作業指示8 wafer使用12 tape          ,
	TV048075  ,	 B,	,	1,	2070,	1071P49001               ,	1.960,	15.000,	,	          ,	ROUND PAD(138MIL). 20170703007          ,
	TV048075  ,	 B,	,	2,	2200,	1091A09C41               ,	166.980,	0.150,	53        ,	          ,	,
	TV048075  ,	 B,	,	3,	2300,	108192HF05               ,	0.788,	4.000,	,	          ,	,
	TV048075  ,	 B,	,	4,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	TV048075  ,	 B,	,	5,	2430,	1011TR070A               ,	11.458,	0.600,	,	          ,	,
	TV048075  ,	 B,	,	6,	2070,	120100350A               ,	1000.000,	0.400,	          ,	          ,	,
	RK064002  ,	 B,	2018/4/25 上午 12:00:00,	1,	2070,	121100935A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	RK064002  ,	 B,	2018/4/25 上午 12:00:00,	2,	2430,	1011TR048A               ,	4.232,	0.600,	,	          ,	,
	RK064002  ,	 B,	2018/4/25 上午 12:00:00,	3,	2070,	1071F76004               ,	0.446,	14.000,	,	          ,	,
	RK064002  ,	 B,	2018/4/25 上午 12:00:00,	4,	2200,	1091A07C21               ,	58.222,	0.150,	58        ,	          ,	0.7 2N                                  ,
	RK064002  ,	 B,	2018/4/25 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.172,	4.000,	,	          ,	,
	RK064002  ,	 B,	2018/4/25 上午 12:00:00,	6,	2410,	1101L70560               ,	64.000,	3.000,	,	          ,	,
	IA000122  ,	 B,	2020/9/1 上午 12:00:00,	1,	3720,	1011CA332A               ,	0.008,	0.800,	,	          ,	                                        ,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	1,	2052,	1221C20040               ,	6000.000,	10.000,	          ,	          ,	,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	2,	2070,	121101997A               ,	1000.000,	0.900,	0.130     ,	          ,	,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	3,	2434,	1011TR746A               ,	9.167,	0.600,	          ,	          ,	,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	4,	2070,	1071F350L1               ,	0.059,	14.000,	          ,	          ,	Die1_12 200um;SM2707EN                  ,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	5,	2130,	1071F90020               ,	1.645,	14.000,	          ,	          ,	Die2_12 60uim;SDWFR-512GB43DEC          ,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	6,	3130,	1071FHR900               ,	11.515,	14.000,	1.645*7   ,	          ,	Die3-9;50um;SDWFR-512GB43DEC            ,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	7,	2200,	1091A07C41               ,	249.434,	0.150,	411       ,	          ,	Die1-9_0.7mil (Au)                      ,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	8,	2300,	1081G771F1               ,	0.241,	4.000,	          ,	          ,	,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	9,	2052,	1101T70525               ,	8.620,	3.000,	          ,	          ,	,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	10,	2052,	SUBMATSEU012             ,	1000.000,	0.800,	,	          ,	AEU0086B1001A                           ,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	11,	2070,	SUBMATWEU023             ,	1000.000,	0.800,	,	          ,	Die1_12 200um;SM2707EN                  ,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	12,	2130,	SUBMATWEU035             ,	1000.000,	0.800,	,	          ,	Die2_12 60uim;SDWFR-512GB43DEC          ,
	6B008025  ,	 B,	2021/1/20 上午 12:00:00,	13,	3130,	SUBMATWEU030             ,	7000.000,	0.800,	一次上7顆 ,	          ,	Die3-9;50um;SDWFR-512GB43DEC            ,
	NR060013  ,	 C,	2019/6/6 上午 12:00:00,	1,	2070,	1071F700J2               ,	0.333,	14.000,	,	          ,	                                        ,
	NR060013  ,	 C,	2019/6/6 上午 12:00:00,	2,	2200,	1091G08PA1               ,	148.140,	16.000,	69        ,	          ,	0.8 AG                                  ,
	NR060013  ,	 C,	2019/6/6 上午 12:00:00,	3,	2300,	1081125006               ,	0.167,	4.000,	,	          ,	,
	NR060013  ,	 C,	2019/6/6 上午 12:00:00,	4,	2410,	1101L70542               ,	60.000,	3.000,	,	          ,	                                        ,
	NR060013  ,	 C,	2019/6/6 上午 12:00:00,	5,	2430,	1011TR085A               ,	3.526,	0.600,	,	          ,	,
	NR060013  ,	 C,	2019/6/6 上午 12:00:00,	6,	2070,	121100822A               ,	1000.000,	0.900,	0.240     ,	          ,	,
	6A008193  ,	 A,	2021/2/26 上午 12:00:00,	1,	2052,	1221C20040               ,	6000.000,	10.000,	          ,	          ,	,
	6A008193  ,	 A,	2021/2/26 上午 12:00:00,	2,	2070,	121101916A               ,	1000.000,	0.900,	0.170     ,	          ,	,
	6A008193  ,	 A,	2021/2/26 上午 12:00:00,	3,	2434,	1011TR727A               ,	9.167,	0.600,	          ,	          ,	,
	6A008193  ,	 A,	2021/2/26 上午 12:00:00,	4,	2070,	1071F350L1               ,	0.040,	14.000,	          ,	          ,	,
	6A008193  ,	 A,	2021/2/26 上午 12:00:00,	5,	2130,	1071F76001               ,	1.008,	14.000,	          ,	          ,	2/25 21 TIM改DAF                        ,
	6A008193  ,	 A,	2021/2/26 上午 12:00:00,	6,	2200,	1091A06C41               ,	78.844,	0.150,	96        ,	          ,	,
	6A008193  ,	 A,	2021/2/26 上午 12:00:00,	7,	2300,	1081E770A1               ,	0.297,	4.000,	          ,	          ,	                                        ,
	6A008193  ,	 A,	2021/2/26 上午 12:00:00,	8,	2052,	1101T70525               ,	8.680,	5.000,	          ,	          ,	,
	6A008193  ,	 A,	2021/2/26 上午 12:00:00,	9,	2070,	SUBMATWNV419             ,	1000.000,	0.800,	,	          ,	Controlle- AM2703ENLT): 厚度200 um      ,
	6A008193  ,	 A,	2021/2/26 上午 12:00:00,	10,	2130,	SUBMATWNV198             ,	1000.000,	0.800,	,	          ,	Flash-BICS4 256Gb:SDP-1層DIE;厚度75um   ,
	6A008193  ,	 A,	2021/2/26 上午 12:00:00,	11,	2052,	SUBMATSNV298             ,	1000.000,	0.800,	,	          ,	ANV0086A1071A                           ,
	YZ008604  ,	 B,	2021/11/5 上午 12:00:00,	1,	2300,	108192HF36               ,	0.000,	4.000,	,	          ,	1230BALLSN0000A                         ,
	YZ008604  ,	 B,	2021/11/5 上午 12:00:00,	2,	2070,	120100008A               ,	0.000,	3.400,	0.203     ,	          ,	,
	YZ008604  ,	 B,	2021/11/5 上午 12:00:00,	3,	3720,	1011CA139A               ,	0.014,	0.800,	,	          ,	,
	YZ008604  ,	 B,	2021/11/5 上午 12:00:00,	4,	2070,	1241FAC26S               ,	0.000,	5.000,	,	          ,	,
